Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,Merchant_Category,Transaction_Type,Customer_Satisfaction_Score,Transaction_Time,Customer_Age,Payment_Method,Loyalty_Points_Earned
1112820,2020-04-07 17:37:50,4377338765909719,fraud_Turner and Sons,shopping_pos,6.92,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,92a97c0da31a800482dedd84c04149ce,1365356270,35.835662,-83.446726,0,37863.0,Entertainment,Online,1,00:41,25,Debit Card,248
1286249,2020-06-16 21:31:17,5596347693144598,fraud_Schiller Ltd,personal_care,116.33,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,1ea8e51296f32ffeaab828aadf269cde,1371418277,28.995785,-89.251436,0,,Electronics,In-store,2,01:19,55,Mobile Payment,184
822005,2019-12-09 01:38:36,4988304376504,"fraud_Bins, Balistreri and Beatty",shopping_pos,7.67,William,Thompson,M,977 Rita Grove Apt. 000,Rock Tavern,NY,12575,41.4575,-74.1659,2258,Building surveyor,1937-03-17,73e300b68c173cb0c8762f4ead07f3d2,1355017116,40.600875,-74.381828,0,8820.0,Groceries,Online,5,19:57,61,Credit Card,131
405908,2019-07-03 04:20:32,6011148190095209,fraud_Kuphal-Bartoletti,misc_net,1.56,Terri,Bailey,F,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,423b380e6e476b9d546ae3f35fcd577e,1341289232,38.250913,-122.428559,0,95476.0,Groceries,In-store,7,19:07,30,Mobile Payment,464
108091,2019-03-03 12:12:25,5388659976630693,fraud_Jakubowski Inc,home,81.78,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,1a10c840a5bb09e9ce65e062d27a5484,1330776745,42.471796000000005,-90.509623,0,53811.0,Restaurants,Online,6,02:58,55,Debit Card,23
769281,2019-11-25 08:33:33,3566094707272327,fraud_Goodwin-Nitzsche,grocery_pos,189.85,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,2f44c7d901d1b01274b430fab5b9747e,1353832413,34.081298,-117.845605,0,91724.0,Entertainment,Online,6,01:38,46,Mobile Payment,35
73302,2019-02-12 16:09:44,6011381817520024,"fraud_Altenwerth, Cartwright and Koss",shopping_net,2.95,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,a95689029ad8ae0ac1a527bec836f5bf,1329062984,41.19734,-103.485237,0,69133.0,Electronics,Online,7,06:32,53,Mobile Payment,368
901808,2019-12-27 12:00:51,3564839259330465,"fraud_Schroeder, Wolff and Hermiston",travel,8.62,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,bba7106d128f51b942a588464dfe7446,1356609651,38.860668,-122.800022,0,95451.0,Restaurants,Online,9,05:39,41,Credit Card,273
1277821,2020-06-14 18:49:04,3537797820923602,fraud_Hammes-Beatty,kids_pets,42.99,Christie,Mendoza,F,53142 Katrina Roads Suite 889,Monitor,WA,98836,47.4852,-120.4158,584,Medical technical officer,1969-03-20,debae265d4f6991225c1af8411711bf7,1371235744,47.540894,-120.221226,0,98802.0,Clothing,Online,2,12:16,41,Debit Card,376
326530,2019-06-04 20:25:59,4951647200979051,fraud_Pollich LLC,home,21.95,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,0698a3889f7595090e4a3dba84885a3a,1338841559,37.041805,-88.088296,0,42038.0,Clothing,Online,5,01:26,56,Mobile Payment,234
431559,2019-07-12 18:25:34,4066595222529,"fraud_Nicolas, Hills and McGlynn",entertainment,155.4,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,f4f6cbf34136214a9a6dd4b44744d5b8,1342117534,37.191187,-81.786825,0,24622.0,Groceries,Online,3,12:54,30,Debit Card,314
286923,2019-05-20 22:48:25,4476840372112,fraud_Smith-Stokes,misc_pos,2.81,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,626eb39a1d6baecfb1c7f270eb73f7fc,1337554105,34.835263,-86.261227,0,35766.0,Electronics,Online,5,00:09,45,Mobile Payment,91
1251523,2020-06-05 08:47:49,3544606805704278,fraud_Stamm-Witting,shopping_net,4.67,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,1952-05-07,efa31f4933d1a42ea1f7558ef64c7996,1370422069,37.800106,-89.501998,0,62950.0,Electronics,Online,7,02:04,45,Debit Card,374
42239,2019-01-26 04:25:24,4502539526809429801,"fraud_Bahringer, Schoen and Corkery",shopping_pos,36.99,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,b5364d2f633156dd50776b79b9c49241,1327551924,35.242086,-92.338135,0,72058.0,Groceries,In-store,6,06:03,56,Mobile Payment,18
1023511,2020-02-28 01:48:53,2348245054386329,"fraud_Terry, Johns and Bins",misc_pos,411.18,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,7288c0a120e3e7c50272536da5987d66,1362016133,42.25888,-80.203017,0,16505.0,Electronics,Online,1,02:04,27,Mobile Payment,240
85048,2019-02-19 13:52:36,4900628639996,"fraud_Hermiston, Russel and Price",food_dining,1.02,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,515dfae0cac181f6ef9ba78867d74497,1329659556,33.599624,-118.47043,0,,Clothing,Online,9,22:37,23,Mobile Payment,475
472353,2019-07-27 08:41:42,4079773899158,fraud_Strosin-Cruickshank,grocery_pos,162.42,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,2501fd959cfefac3b6ab4ac6f0b7ea2e,1343378502,45.592141,-116.46858,0,,Restaurants,In-store,5,12:08,37,Credit Card,64
532589,2019-08-17 13:06:13,4698163635895795,"fraud_Schaefer, Fay and Hilll",entertainment,13.49,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,7f301472215d8b774700b2603eee009e,1345208773,40.434547,-121.008822,0,,Entertainment,In-store,1,09:11,18,Debit Card,162
745634,2019-11-15 11:28:41,501802953619,fraud_Gislason Group,misc_pos,2.6,Robert,Flores,M,3277 Fields Meadows Apt. 790,Greenview,CA,96037,41.5403,-122.9366,308,Call centre manager,1958-09-20,3f051f2506434f8bf00e9f24044087ca,1352978921,41.052391,-123.294257,0,,Entertainment,In-store,10,06:46,55,Mobile Payment,299
991884,2020-02-09 12:07:54,180094419304907,"fraud_Schiller, Blanda and Johnson",home,102.91,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,f9f4cc07d2424cf68c37dd5a096c011a,1360411674,33.806795,-117.455763,0,92881.0,Entertainment,In-store,8,19:01,42,Debit Card,260
1088832,2020-03-29 01:02:14,3577596616955856,fraud_McKenzie-Huels,food_dining,130.24,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",1929-04-22,b8ec1f418c326f60315a9b6aee810705,1364518934,36.935001,-80.032123,0,24088.0,Entertainment,In-store,2,10:58,40,Mobile Payment,101
276658,2019-05-17 04:24:12,4393520897625,"fraud_Daugherty, Pouros and Beahan",shopping_pos,139.78,Charles,Rodriguez,M,240 Tracy Forges,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,c5650082a536a47287a5de0b7866ad0d,1337228652,39.054017,-94.703349,0,66106.0,Entertainment,Online,6,10:33,25,Credit Card,79
931589,2020-01-05 07:59:50,4810839835482794272,fraud_Hudson-Ratke,grocery_pos,103.66,Carolyn,Perez,F,433 Blake Roads Suite 967,Wheaton,MO,64874,36.7651,-94.0492,760,Production manager,1985-08-31,b847d75fe497f8e4880568125362e11c,1357372790,37.738556,-94.693146,0,66741.0,Electronics,Online,7,19:08,34,Credit Card,68
927704,2020-01-03 04:44:04,565399283797,fraud_Kozey-Boehm,shopping_net,92.82,Anthony,Allen,M,6993 Carr Lodge Apt. 311,Jordan Valley,OR,97910,42.8801,-117.281,641,Economist,1993-11-24,42a5556d9dc053bae3e2dc9caf42e2e9,1357188244,42.433654,-116.413075,0,,Groceries,In-store,7,11:36,28,Debit Card,380
332426,2019-06-07 13:04:36,30404291151692,fraud_Botsford PLC,home,53.06,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,4877729805efdd61749a88c9bcd406e5,1339074276,43.873449,-79.714838,0,,Electronics,Online,2,17:08,68,Mobile Payment,331
537754,2019-08-18 20:45:49,2297447006766555,"fraud_Schiller, Blanda and Johnson",home,94.73,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,415af6635085c33a8813339f9820af03,1345322749,40.045328000000005,-88.90395699999999,0,61756.0,Restaurants,In-store,5,00:26,61,Debit Card,164
352792,2019-06-14 19:19:21,6011504998544485,fraud_Bogisich-Weimann,kids_pets,53.17,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,e2a3f096de24d3af072cd852723712f3,1339701561,32.866619,-87.77525,0,35441.0,Groceries,In-store,8,00:30,34,Mobile Payment,225
139944,2019-03-17 13:09:36,4379260813815979609,"fraud_Runte, Green and Emard",health_fitness,28.32,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,0faa925a63a20abd4205e3a3934c2262,1331989776,37.770551,-121.380216,0,95376.0,Entertainment,Online,9,04:47,33,Mobile Payment,470
1263679,2020-06-09 06:05:26,4670613943676271,fraud_Bins-Tillman,entertainment,191.49,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,1947-08-14,6154b5c289620f9622fea3fb937140aa,1370757926,32.047778,-84.832025,0,31815.0,Restaurants,In-store,7,09:30,23,Debit Card,148
269142,2019-05-13 07:12:29,4509922033272157,fraud_Lockman Ltd,grocery_pos,93.98,Monica,West,F,22084 Smith Roads Suite 776,Hurley,SD,57036,43.2893,-97.1904,811,Neurosurgeon,1972-03-28,b8238aad880f09aedaeca8da0bc6b6ea,1336893149,42.313721,-97.340364,0,68771.0,Electronics,In-store,1,03:27,67,Credit Card,434
719761,2019-11-03 15:38:00,2283743876903625,fraud_Botsford Ltd,shopping_pos,620.4,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,8a0508f3010ffbe0251d8971d2b08fbf,1351957080,33.910586,-85.007855,0,30153.0,Electronics,Online,4,09:58,69,Credit Card,217
1122951,2020-04-12 21:01:56,36722699017270,fraud_Connelly-Carter,home,70.89,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,1987-10-28,f05cbe75794c64d1f022bff79931b05c,1365800516,32.926306,-111.540058,0,85228.0,Groceries,Online,9,01:10,61,Mobile Payment,422
271117,2019-05-13 22:10:34,4302480582202074,"fraud_Effertz, Welch and Schowalter",entertainment,5.74,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,0401988daa373ec96eacd1965d08aaea,1336947034,43.641386,-86.424839,0,49436.0,Electronics,In-store,7,20:59,56,Mobile Payment,194
403610,2019-07-01 23:04:20,180084695172649,"fraud_Bahringer, Osinski and Block",food_dining,24.51,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,1985-12-08,3dd345188dd5ca386adbe1672512ac29,1341183860,38.817609,-89.355747,0,62253.0,Electronics,Online,2,00:16,33,Mobile Payment,468
444396,2019-07-16 17:12:16,3589289942931264,"fraud_O'Connell, Botsford and Hand",home,61.61,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,4f3f563efbf69a368a140c35a3c80b17,1342458736,44.192846,-96.679634,0,57002.0,Clothing,In-store,3,06:51,39,Mobile Payment,207
390969,2019-06-28 08:24:57,5359543825610251,fraud_Kling Inc,gas_transport,75.74,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,66d647b805811a2cca76c35ebb65f458,1340871897,45.725058,-111.496421,0,59741.0,Entertainment,In-store,5,16:37,43,Debit Card,476
1100018,2020-04-02 13:06:08,4003989662068504,fraud_Ruecker-Mayert,kids_pets,87.11,Chris,White,M,98897 Bennett Lodge,Bessemer,AL,35022,33.3224,-86.9657,71463,Radio broadcast assistant,1989-02-08,78ac211e4a5401f217fd500b725e01ef,1364907968,32.376893,-86.211146,0,36109.0,Clothing,In-store,10,20:43,69,Mobile Payment,269
471901,2019-07-27 04:34:32,4584931703207308232,"fraud_Schumm, Bauch and Ondricka",grocery_pos,185.75,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,77eb1894148cf280923813b5f2c66c55,1343363672,33.45853,-96.280468,0,75490.0,Groceries,In-store,5,04:28,50,Debit Card,291
786542,2019-12-01 13:07:26,4958589671582726883,fraud_Prosacco LLC,personal_care,41.85,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,0370a4db57eb6a4af117908b5b04409f,1354367246,39.275534,-77.621714,0,20180.0,Electronics,In-store,6,13:35,24,Credit Card,395
777513,2019-11-29 14:06:13,3524574586339330,"fraud_Haley, Jewess and Bechtelar",shopping_pos,1.96,Ashley,Cabrera,F,94225 Smith Springs Apt. 617,Vero Beach,FL,32960,27.633000000000003,-80.4031,105638,"Librarian, public",1986-05-07,53fc991b651be2e2703f4353b723ba74,1354197973,26.869511,-79.84559,0,,Clothing,In-store,6,01:36,67,Mobile Payment,80
523342,2019-08-13 13:53:22,4769426683924058915,"fraud_Feil, Hilpert and Koss",food_dining,54.52,Andrea,Cruz,F,26572 Hodge Villages Suite 512,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,71bcd0322e8ad3008538326ed6393469,1344866002,40.603452,-76.601449,0,17098.0,Clothing,In-store,1,12:41,38,Debit Card,128
337595,2019-06-09 04:30:27,2229824890647120,fraud_Parisian and Sons,gas_transport,60.96,Walter,Blair,M,44951 Williams Brooks,Pearlington,MS,39572,30.2508,-89.6011,1414,"Therapist, occupational",1958-02-17,02f61b4cfd227ad40645183a693394ad,1339216227,30.041970000000003,-89.834355,0,70129.0,Electronics,In-store,4,01:58,27,Mobile Payment,180
1179524,2020-05-07 15:16:31,4070511711385545,"fraud_Cronin, Kshlerin and Weber",health_fitness,100.43,Stephanie,Hopkins,F,44089 Carrie Crossing Suite 954,Falls City,TX,78113,28.9814,-98.0156,2435,"Engineer, mining",1967-04-09,f7b0b203d34ca97a6de39a4f441c8539,1367939791,29.567394,-98.933162,0,78056.0,Restaurants,Online,8,09:51,43,Debit Card,391
1197861,2020-05-15 22:02:01,375534208663984,fraud_Leannon-Ward,food_dining,58.66,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,e0f0f1b29a96c36374d4848e8bdd06db,1368655321,38.875425,-78.49229,0,22664.0,Entertainment,In-store,6,10:06,36,Mobile Payment,446
878115,2019-12-21 23:26:30,4939976756738216,fraud_Kilback and Sons,entertainment,62.83,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,cabc3051f2ccd3a7362bc5bcc34ad185,1356132390,25.94007,-98.45064,0,,Restaurants,In-store,9,04:54,39,Mobile Payment,399
519954,2019-08-12 11:14:28,4247921790666,fraud_Pagac LLC,shopping_pos,9.31,Judith,Moss,F,46297 Benjamin Plains Suite 703,Washington Court House,OH,43160,39.537,-83.455,22305,Television floor manager,1939-03-09,dd05391f85e167ff5ddd7226666e18e6,1344770068,40.055415,-82.98174499999999,0,43224.0,Clothing,In-store,6,07:12,68,Credit Card,58
635497,2019-09-27 22:10:24,213114122496591,fraud_Bode-Rempel,kids_pets,102.1,Jeremy,Perry,M,797 Jennifer Loop Suite 634,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,00f07db491cd8f4665856ba9324de696,1348783824,44.823049,-94.495309,0,55385.0,Groceries,In-store,2,14:40,35,Credit Card,363
776080,2019-11-28 18:02:24,4449530933957323,"fraud_Reinger, Weissnat and Strosin",food_dining,128.48,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,68f7a7913401d0da8e4a11b16b6b88d8,1354125744,38.857528,-123.323786,0,95494.0,Clothing,In-store,4,01:21,33,Credit Card,467
464355,2019-07-23 20:40:38,4586810168620942,fraud_Ruecker Group,misc_net,37.01,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,0f67e21a5ef8dcbbb76cfdb20dad2f61,1343076038,32.816391,-80.51939,0,29474.0,Electronics,In-store,1,17:52,32,Debit Card,2
926978,2020-01-02 16:51:44,30518206766474,fraud_Roob-Okuneva,health_fitness,213.6,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,150dba8583ebd68ba66f8a0a82581763,1357145504,35.847581,-89.155377,0,38001.0,Restaurants,In-store,9,13:30,60,Mobile Payment,342
1039934,2020-03-07 16:15:54,2280870154157385,fraud_Johns Inc,entertainment,66.39,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,104b569ab4b48b12bcf355d390f3d183,1362672954,40.453029,-89.47703100000001,0,61747.0,Restaurants,In-store,6,18:40,26,Mobile Payment,329
69917,2019-02-11 04:50:22,60422928733,fraud_McDermott-Rice,misc_pos,6.55,Jeffrey,Powers,M,38352 Parrish Road Apt. 652,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,4a44b710838556c762abb362aa1df424,1328935822,34.594053,-82.202026,0,29645.0,Restaurants,Online,6,00:43,61,Credit Card,10
696167,2019-10-24 11:11:17,30270432095985,fraud_Friesen-Stamm,gas_transport,26.07,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,bdf4e59cbb15a187eb72652759f0070a,1351077077,41.197237,-90.540189,0,61486.0,Entertainment,In-store,5,03:38,19,Debit Card,33
1188105,2020-05-11 12:58:35,4169759661243568,fraud_Waters-Cruickshank,health_fitness,67.22,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,a1d5478b3e66ebd34d7b34132cdf00bf,1368277115,40.942820000000005,-76.869249,0,17837.0,Entertainment,Online,3,07:40,25,Debit Card,461
177984,2019-04-03 02:07:01,30371006069917,"fraud_Ferry, Lynch and Kautzer",misc_net,5.48,Robert,James,M,92021 Miranda Meadows,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,779dc01a9b6d50a42781997b483edeba,1333418821,37.638419,-89.402666,0,62975.0,Clothing,Online,7,14:37,64,Debit Card,352
1243893,2020-06-02 07:24:52,4342532437704183,fraud_Hackett-Lueilwitz,grocery_pos,20.98,Kevin,Elliott,M,1852 Vincent Isle Suite 328,Newark Valley,NY,13811,42.2281,-76.1625,4354,Further education lecturer,1994-02-16,662376efbaa8b4be841660d525fc209e,1370157892,41.437051,-75.32652399999999,0,18436.0,Clothing,In-store,2,12:23,24,Mobile Payment,10
253507,2019-05-06 10:27:25,3565996340207976,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,46.46,Warren,Daniels,M,23656 Harris Gardens Suite 698,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,685d288882f1abbc8de5b5988cc3f8e7,1336300045,32.060747,-105.547853,0,,Restaurants,Online,6,01:05,55,Debit Card,467
1267969,2020-06-10 17:23:30,4764202053279782,fraud_Kuhn Group,food_dining,105.0,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,1d29bc7fe397829b0342a0794284f41d,1370885010,42.038916,-80.942008,0,,Electronics,Online,6,11:43,27,Credit Card,60
779968,2019-11-30 08:50:38,4220345354880,fraud_Flatley Group,misc_pos,113.57,Patrick,Torres,M,27386 Snyder Station,Oxford,MI,48371,42.8223,-83.2829,24840,Agricultural consultant,1960-01-20,d57168711315887c55361c5a107c6a28,1354265438,42.871268,-83.595426,0,48439.0,Restaurants,In-store,3,01:52,35,Mobile Payment,164
1254546,2020-06-06 15:48:17,374930071163758,"fraud_Altenwerth, Cartwright and Koss",shopping_net,38.9,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,9ae61bd21ced57b0fb0dce5b5b51b563,1370533697,41.471745,-84.29835,0,43502.0,Electronics,In-store,10,08:15,66,Debit Card,279
454940,2019-07-20 23:41:09,503848303379,"fraud_Gottlieb, Considine and Schultz",shopping_net,4.48,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,0bfbcfa0fed400bb0dba9df0a9541504,1342827669,26.64425,-81.236574,0,33935.0,Clothing,Online,9,12:44,56,Credit Card,122
20339,2019-01-13 09:09:50,4904681492230012,fraud_Friesen-D'Amore,gas_transport,70.15,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,782e35433464fb5a39bda40cda144914,1326445790,40.997386,-73.91884399999999,0,10964.0,Electronics,Online,4,22:41,28,Credit Card,389
225287,2019-04-23 21:58:42,30030380240193,fraud_Cartwright PLC,kids_pets,48.36,William,Jenkins,M,50614 Kevin Point,Harper,TX,78631,30.2816,-99.241,2395,"Pharmacist, community",1993-11-17,61874d555c3ca1d0300049b9c3e38a98,1335218322,29.437294,-98.331522,0,78244.0,Entertainment,Online,3,11:46,28,Credit Card,11
7166,2019-01-05 17:28:34,3573030041201292,fraud_Bogisich-Weimann,kids_pets,15.43,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,d079e1c31b52da1f6073c24b234951ac,1325784514,41.203609,-110.32122,0,82937.0,Entertainment,Online,2,23:47,50,Debit Card,460
331081,2019-06-06 21:41:43,4708992452821239,fraud_Friesen Ltd,health_fitness,25.22,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,e381438c7f0adbac22c2bc8b422afd42,1339018903,35.232516,-91.881487,0,72143.0,Clothing,Online,9,14:33,34,Mobile Payment,291
729982,2019-11-08 11:49:08,4607072969078276,"fraud_Kerluke, Kertzmann and Wiza",misc_net,8.45,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,91c91a2d4e6f73ecdeeff2b08423a869,1352375348,35.952865,-97.529163,0,73028.0,Entertainment,In-store,6,02:44,62,Credit Card,447
1065188,2020-03-17 19:38:43,581293083266,fraud_Morissette LLC,entertainment,71.42,William,Thomas,M,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,a00d7efd1313015fc4054ddb70f8aa1e,1363549123,36.472637,-97.838733,0,73753.0,Clothing,In-store,10,04:13,58,Mobile Payment,166
999613,2020-02-14 04:49:29,180046765320457,fraud_Miller-Hauck,grocery_pos,85.93,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,3e70d5ec4a2721a7dfc1716f6682663d,1360817369,40.989316,-81.385345,0,44685.0,Restaurants,In-store,1,07:30,26,Credit Card,27
1146662,2020-04-22 18:43:10,180068353086472,"fraud_Bernhard, Grant and Langworth",shopping_pos,5.95,Melissa,Flores,F,7529 Carter Well Suite 262,Huntington Beach,CA,92648,33.6773,-118.0051,190249,"Therapist, horticultural",1976-09-17,0cb964fe82e1207098737c1705cfd634,1366656190,34.228245,-118.618318,0,91304.0,Entertainment,Online,1,01:55,19,Credit Card,55
866330,2019-12-19 05:52:06,375248307838179,"fraud_Mosciski, Gislason and Mertz",grocery_pos,131.32,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,2d79933b684dcd863aa7e1ea11b14af5,1355896326,39.14647,-80.328106,0,26385.0,Restaurants,In-store,2,19:06,40,Debit Card,419
778318,2019-11-29 23:01:08,4736845434667908128,"fraud_Schmeler, Bashirian and Price",shopping_net,828.37,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,7b8a3547a8360a62d0ea2cfa9d9e1398,1354230068,45.734625,-74.15731099999999,1,,Electronics,Online,7,06:24,19,Credit Card,480
284277,2019-05-20 02:58:01,2248735346244816,fraud_Skiles-Ankunding,grocery_net,76.6,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,672594070f06f77954ad3491270a30a0,1337482681,39.169327,-100.19704,0,67752.0,Restaurants,Online,4,21:10,33,Credit Card,402
911327,2019-12-29 08:41:58,30551643947183,fraud_Barton Inc,grocery_pos,199.06,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,3da45e6086a5a77955c0a83a94b79daf,1356770518,34.683814,-81.285814,0,29706.0,Groceries,In-store,9,00:39,63,Debit Card,392
750631,2019-11-17 11:27:16,3586008444788268,fraud_Wolf Inc,grocery_pos,217.25,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,1d6d45f7a7a48dc766ac695c294d0f6c,1353151636,48.085256,-122.429835,0,98260.0,Clothing,Online,2,15:57,33,Mobile Payment,419
422917,2019-07-08 20:33:45,676298633337,fraud_Gottlieb Group,kids_pets,127.12,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,9b2444bd5ac1954f8256fb91baee63e4,1341779625,39.91928,-79.978542,0,15357.0,Restaurants,Online,7,03:47,18,Credit Card,26
